"jjj","margin","n","true_es","scale","equiv","hdi","bf","tost"
1059,0.3,50,0.37,0.707106781186547,0.02924,0.0262905162064826,0.02704,0.00084
1060,0.1,100,0.37,0.707106781186547,0.00256,0.00248089312152375,0.00224,0
1061,0.2,100,0.37,0.707106781186547,0.00508,0.00540194470009203,0.00536,0
1062,0.3,100,0.37,0.707106781186547,0.01732,0.0166459925573206,0.01656,0.01536
1063,0.1,250,0.37,0.707106781186547,0,0,0,0
1064,0.2,250,0.37,0.707106781186547,2e-04,2e-04,2e-04,2e-04
1065,0.3,250,0.37,0.707106781186547,0.00836,0.0084,0.00832,0.00828
1066,0.1,500,0.37,0.707106781186547,0,0,0,0
1067,0.2,500,0.37,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1068,0.3,500,0.37,0.707106781186547,0.00256,0.00256,0.00256,0.00256
1069,0.1,50,0.38,0.707106781186547,0.00992,0.00960422585937813,0.00972,0
1070,0.2,50,0.38,0.707106781186547,0.014,0.0136860218496138,0.0142,0
1071,0.3,50,0.38,0.707106781186547,0.02832,0.025251110488615,0.02528,8e-04
1072,0.1,100,0.38,0.707106781186547,0.00152,0.00156043692233825,0.00168,0
1073,0.2,100,0.38,0.707106781186547,0.00408,0.00408114271996159,0.00444,0
1074,0.3,100,0.38,0.707106781186547,0.01532,0.0145640779418237,0.01452,0.01316
1075,0.1,250,0.38,0.707106781186547,0,0,0,0
1076,0.2,250,0.38,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1077,0.3,250,0.38,0.707106781186547,0.00576,0.00576,0.00576,0.00568
1078,0.1,500,0.38,0.707106781186547,0,0,0,0
1079,0.2,500,0.38,0.707106781186547,0,0,0,0
1080,0.3,500,0.38,0.707106781186547,0.00152,0.00152,0.00152,0.00152
1081,0.1,50,0.39,0.707106781186547,0.00908,0.00892535521312788,0.00876,0
1082,0.2,50,0.39,0.707106781186547,0.01328,0.0127676605963578,0.01324,0
1083,0.3,50,0.39,0.707106781186547,0.02536,0.0238543125875525,0.0234,0.00076
1084,0.1,100,0.39,0.707106781186547,0.00124,0.00128046096594774,0.00112,0
1085,0.2,100,0.39,0.707106781186547,0.00284,0.00320115241486935,0.00332,0
1086,0.3,100,0.39,0.707106781186547,0.01264,0.012324436797247,0.01208,0.01116
1087,0.1,250,0.39,0.707106781186547,0,0,0,0
1088,0.2,250,0.39,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1089,0.3,250,0.39,0.707106781186547,0.00396,0.00396,0.004,0.00396
1090,0.1,500,0.39,0.707106781186547,0,0,0,0
1091,0.2,500,0.39,0.707106781186547,0,0,0,0
1092,0.3,500,0.39,0.707106781186547,0.00088,0.00088,0.00088,0.00088
1093,0.1,50,0.4,0.707106781186547,0.00856,0.00872418761005283,0.00804,0
1094,0.2,50,0.4,0.707106781186547,0.0126,0.0114855130462622,0.0114,0
1095,0.3,50,0.4,0.707106781186547,0.0226,0.0220505842804546,0.02088,0.00088
1096,0.1,100,0.4,0.707106781186547,0.00104,0.000920368147258904,0.00104,0
1097,0.2,100,0.4,0.707106781186547,0.00228,0.0023609443777511,0.00252,0
1098,0.3,100,0.4,0.707106781186547,0.01088,0.010484193677471,0.01044,0.00976
1099,0.1,250,0.4,0.707106781186547,0,0,0,0
1100,0.2,250,0.4,0.707106781186547,0,0,0,0
1101,0.3,250,0.4,0.707106781186547,0.00284,0.00288,0.0028,0.00276
1102,0.1,500,0.4,0.707106781186547,0,0,0,0
1103,0.2,500,0.4,0.707106781186547,0,0,0,0
1104,0.3,500,0.4,0.707106781186547,0.00052,0.00052,0.00052,0.00052
1105,0.1,50,0.41,0.707106781186547,0.00792,0.00844405314550985,0.00748,0
1106,0.2,50,0.41,0.707106781186547,0.01152,0.0107651672802945,0.01052,0
1107,0.3,50,0.41,0.707106781186547,0.02072,0.0190091243797023,0.01964,8e-04
1108,0.1,100,0.41,0.707106781186547,8e-04,0.000880316914089072,0.00084,0
1109,0.2,100,0.41,0.707106781186547,0.00192,0.00184066263854988,0.00176,0
1110,0.3,100,0.41,0.707106781186547,0.00968,0.00900324116682005,0.00908,0.00796
1111,0.1,250,0.41,0.707106781186547,0,0,0,0
1112,0.2,250,0.41,0.707106781186547,0,0,0,0
1113,0.3,250,0.41,0.707106781186547,0.00176,0.0018,0.00188,0.00176
1114,0.1,500,0.41,0.707106781186547,0,0,0,0
1115,0.2,500,0.41,0.707106781186547,0,0,0,0
1116,0.3,500,0.41,0.707106781186547,0.00028,0.00028,0.00028,0.00028
1117,0.1,50,0.42,0.707106781186547,0.00696,0.00720316939453359,0.00676,0
1118,0.2,50,0.42,0.707106781186547,0.01,0.00956420825163072,0.0094,0
1119,0.3,50,0.42,0.707106781186547,0.01856,0.0172475889391332,0.0168,8e-04
1120,0.1,100,0.42,0.707106781186547,0.00072,0.000640179250190053,0.00068,0
1121,0.2,100,0.42,0.707106781186547,0.00172,0.00144040331292762,0.00168,0
1122,0.3,100,0.42,0.707106781186547,0.0076,0.00724202776777498,0.007,0.00664
1123,0.1,250,0.42,0.707106781186547,0,0,0,0
1124,0.2,250,0.42,0.707106781186547,0,0,0,0
1125,0.3,250,0.42,0.707106781186547,0.00108,0.00112,0.00112,0.00108
1126,0.1,500,0.42,0.707106781186547,0,0,0,0
1127,0.2,500,0.42,0.707106781186547,0,0,0,0
1128,0.3,500,0.42,0.707106781186547,0.00024,0.00024,0.00024,0.00024
1129,0.1,50,0.43,0.707106781186547,0.00564,0.00596310081242246,0.00592,0
1130,0.2,50,0.43,0.707106781186547,0.00864,0.00792412054268219,0.0086,0
1131,0.3,50,0.43,0.707106781186547,0.01648,0.0151678873013967,0.01544,0.00068
1132,0.1,100,0.43,0.707106781186547,0.00088,0.000760304121648659,0.00064,0
1133,0.2,100,0.43,0.707106781186547,0.00144,0.00152060824329732,0.00132,0
1134,0.3,100,0.43,0.707106781186547,0.00612,0.00568227290916367,0.00568,0.0052
1135,0.1,250,0.43,0.707106781186547,0,0,0,0
1136,0.2,250,0.43,0.707106781186547,0,0,0,0
1137,0.3,250,0.43,0.707106781186547,8e-04,8e-04,0.00084,8e-04
1138,0.1,500,0.43,0.707106781186547,0,0,0,0
1139,0.2,500,0.43,0.707106781186547,0,0,0,0
1140,0.3,500,0.43,0.707106781186547,0.00016,0.00016,0.00016,0.00016
1141,0.1,50,0.44,0.707106781186547,0.00508,0.00544174135723431,0.00548,0
1142,0.2,50,0.44,0.707106781186547,0.00712,0.00756241997439181,0.00792,0
1143,0.3,50,0.44,0.707106781186547,0.01464,0.0136043533930858,0.01376,0.00068
1144,0.1,100,0.44,0.707106781186547,6e-04,0.000600216077788004,0.00064,0
1145,0.2,100,0.44,0.707106781186547,0.0014,0.00124044656076187,0.00116,0
1146,0.3,100,0.44,0.707106781186547,0.00504,0.00476171421711816,0.00476,0.0042
1147,0.1,250,0.44,0.707106781186547,0,0,0,0
1148,0.2,250,0.44,0.707106781186547,0,0,0,0
1149,0.3,250,0.44,0.707106781186547,0.00056,0.00056,6e-04,0.00056
1150,0.1,500,0.44,0.707106781186547,0,0,0,0
1151,0.2,500,0.44,0.707106781186547,0,0,0,0
1152,0.3,500,0.44,0.707106781186547,0.00012,0.00012,0.00012,0.00012
1153,0.1,50,0.45,0.707106781186547,0.00424,0.00488097619523905,0.00496,0
1154,0.2,50,0.45,0.707106781186547,0.00644,0.00660132026405281,0.00728,0
1155,0.3,50,0.45,0.707106781186547,0.01248,0.0122424484896979,0.01228,0.00052
1156,0.1,100,0.45,0.707106781186547,0.00056,0.000520270540681154,0.00044,0
1157,0.2,100,0.45,0.707106781186547,0.00116,0.00120062432464882,0.00128,0
1158,0.3,100,0.45,0.707106781186547,0.00388,0.00372193540641133,0.0036,0.0034
1159,0.1,250,0.45,0.707106781186547,0,0,0,0
1160,0.2,250,0.45,0.707106781186547,0,0,0,0
1161,0.3,250,0.45,0.707106781186547,0.00044,0.00044,0.00044,0.00044
1162,0.1,500,0.45,0.707106781186547,0,0,0,0
1163,0.2,500,0.45,0.707106781186547,0,0,0,0
1164,0.3,500,0.45,0.707106781186547,8e-05,8e-05,0.00012,8e-05
1165,0.1,50,0.46,0.707106781186547,0.00372,0.00412197854970386,0.00444,0
1166,0.2,50,0.46,0.707106781186547,0.00576,0.00596286217384345,0.00624,0
1167,0.3,50,0.46,0.707106781186547,0.0108,0.0111653593724988,0.01132,0.00028
1168,0.1,100,0.46,0.707106781186547,0.00052,0.000440140845070423,0.00036,0
1169,0.2,100,0.46,0.707106781186547,0.001,0.000920294494238156,0.00096,0
1170,0.3,100,0.46,0.707106781186547,0.0034,0.0032410371318822,0.00324,0.00284
1171,0.1,250,0.46,0.707106781186547,0,0,0,0
1172,0.2,250,0.46,0.707106781186547,0,0,0,0
1173,0.3,250,0.46,0.707106781186547,0.00028,0.00028,0.00028,0.00028
1174,0.1,500,0.46,0.707106781186547,0,0,0,0
1175,0.2,500,0.46,0.707106781186547,0,0,0,0
1176,0.3,500,0.46,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1177,0.1,50,0.47,0.707106781186547,0.00304,0.00332186024173537,0.00392,0
1178,0.2,50,0.47,0.707106781186547,0.0048,0.00520291363163371,0.00576,0
1179,0.3,50,0.47,0.707106781186547,0.00976,0.00996558072520612,0.01028,2e-04
1180,0.1,100,0.47,0.707106781186547,0.00052,0.000440123234505662,4e-04,0
1181,0.2,100,0.47,0.707106781186547,8e-04,0.000840235265874445,0.00076,0
1182,0.3,100,0.47,0.707106781186547,0.00276,0.00260072820389709,0.00268,0.00244
1183,0.1,250,0.47,0.707106781186547,0,0,0,0
1184,0.2,250,0.47,0.707106781186547,0,0,0,0
1185,0.3,250,0.47,0.707106781186547,2e-04,2e-04,2e-04,2e-04
1186,0.1,500,0.47,0.707106781186547,0,0,0,0
1187,0.2,500,0.47,0.707106781186547,0,0,0,0
1188,0.3,500,0.47,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1189,0.1,50,0.48,0.707106781186547,0.00268,0.00320140861979271,0.00344,0
1190,0.2,50,0.48,0.707106781186547,0.00416,0.00484213053743647,0.0052,0
1191,0.3,50,0.48,0.707106781186547,0.00856,0.0085637680579455,0.00916,0.00016
1192,0.1,100,0.48,0.707106781186547,0.00028,0.00028005601120224,4e-04,0
1193,0.2,100,0.48,0.707106781186547,0.00076,0.000720144028805761,0.00076,0
1194,0.3,100,0.48,0.707106781186547,0.0024,0.0022004400880176,0.00224,0.00208
1195,0.1,250,0.48,0.707106781186547,0,0,0,0
1196,0.2,250,0.48,0.707106781186547,0,0,0,0
1197,0.3,250,0.48,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1198,0.1,500,0.48,0.707106781186547,0,0,0,0
1199,0.2,500,0.48,0.707106781186547,0,0,0,0
1200,0.3,500,0.48,0.707106781186547,0,0,0,0
1201,0.1,50,0.49,0.707106781186547,0.00244,0.00272097955263895,0.00284,0
1202,0.2,50,0.49,0.707106781186547,0.00388,0.00412148373414429,0.00444,0
1203,0.3,50,0.49,0.707106781186547,0.00752,0.00800288103717338,0.00824,2e-04
1204,0.1,100,0.49,0.707106781186547,0.00028,0.000200064020486556,0.00028,0
1205,0.2,100,0.49,0.707106781186547,0.00052,0.000640204865556978,0.00056,0
1206,0.3,100,0.49,0.707106781186547,0.00208,0.00200064020486556,0.002,0.00188
1207,0.1,250,0.49,0.707106781186547,0,0,0,0
1208,0.2,250,0.49,0.707106781186547,0,0,0,0
1209,0.3,250,0.49,0.707106781186547,4e-05,4e-05,4e-05,4e-05
1210,0.1,500,0.49,0.707106781186547,0,0,0,0
1211,0.2,500,0.49,0.707106781186547,0,0,0,0
1212,0.3,500,0.49,0.707106781186547,0,0,0,0
1213,0.1,50,0.5,0.707106781186547,0.0026,0.0021606914212548,0.00236,0
1214,0.2,50,0.5,0.707106781186547,0.0034,0.00352112676056338,0.00408,0
1215,0.3,50,0.5,0.707106781186547,0.0064,0.00716229193341869,0.00744,2e-04
1216,0.1,100,0.5,0.707106781186547,2e-04,0.000200056015684392,0.00028,0
1217,0.2,100,0.5,0.707106781186547,0.00052,0.00048013443764254,0.00052,0
1218,0.3,100,0.5,0.707106781186547,0.00192,0.00160044812547513,0.0018,0.00148
1219,0.1,250,0.5,0.707106781186547,0,0,0,0
1220,0.2,250,0.5,0.707106781186547,0,0,0,0
1221,0.3,250,0.5,0.707106781186547,0,0,0,0
1222,0.1,500,0.5,0.707106781186547,0,0,0,0
1223,0.2,500,0.5,0.707106781186547,0,0,0,0
1224,0.3,500,0.5,0.707106781186547,0,0,0,0
1225,0.1,50,0,1.41421356237309,0.0586,0.059809569531125,0.0582,0
1226,0.2,50,0,1.41421356237309,0.08544,0.0842934869579133,0.08128,0
1227,0.3,50,0,1.41421356237309,0.15788,0.145663306128981,0.1396,0.004
1228,0.1,100,0,1.41421356237309,0.0664,0.0659784739727124,0.06652,0
1229,0.2,100,0,1.41421356237309,0.13996,0.142359860761013,0.13572,8e-05
1230,0.3,100,0,1.41421356237309,0.39492,0.379506261753291,0.37988,0.36004
1231,0.1,250,0,1.41421356237309,0.09604,0.0990835967825843,0.09676,0
1232,0.2,250,0,1.41421356237309,0.4608,0.462003281443835,0.46224,0.44364
1233,0.3,250,0,1.41421356237309,0.91328,0.913281844011365,0.91508,0.91272
1234,0.1,500,0,1.41421356237309,0.1684,0.175966352894052,0.17732,0.00052
1235,0.2,500,0,1.41421356237309,0.87112,0.871139595433607,0.8716,0.87068
1236,0.3,500,0,1.41421356237309,0.99808,0.998077308231524,0.99804,0.99804
1237,0.1,50,0.01,1.41421356237309,0.05868,0.0595671480577669,0.05828,0
1238,0.2,50,0.01,1.41421356237309,0.08352,0.0822898747849742,0.0818,0
1239,0.3,50,0.01,1.41421356237309,0.15668,0.146937632515902,0.13952,0.0036
1240,0.1,100,0.01,1.41421356237309,0.06748,0.0681309009441511,0.06716,0
1241,0.2,100,0.01,1.41421356237309,0.13968,0.142982877260362,0.13512,0
1242,0.3,100,0.01,1.41421356237309,0.39568,0.380540886541847,0.38084,0.36108
1243,0.1,250,0.01,1.41421356237309,0.09488,0.0957621353395494,0.09572,0
1244,0.2,250,0.01,1.41421356237309,0.46,0.462123334267078,0.4618,0.44292
1245,0.3,250,0.01,1.41421356237309,0.91004,0.910280523430309,0.91172,0.9094
1246,0.1,500,0.01,1.41421356237309,0.16672,0.172267392958705,0.17476,0.00032
1247,0.2,500,0.01,1.41421356237309,0.86552,0.865622621860856,0.86592,0.86516
1248,0.3,500,0.01,1.41421356237309,0.99756,0.997596827812713,0.99752,0.99756
1249,0.1,50,0.02,1.41421356237309,0.05696,0.0591223648945958,0.05732,0
1250,0.2,50,0.02,1.41421356237309,0.08364,0.0799231969278771,0.082,0
1251,0.3,50,0.02,1.41421356237309,0.15616,0.144285771430857,0.14056,0.0036
1252,0.1,100,0.02,1.41421356237309,0.06756,0.0686219590268886,0.06612,0
1253,0.2,100,0.02,1.41421356237309,0.13848,0.143365877080666,0.13484,4e-05
1254,0.3,100,0.02,1.41421356237309,0.3934,0.378080985915493,0.37832,0.35928
1255,0.1,250,0.02,1.41421356237309,0.09016,0.0939538233764155,0.09476,0
1256,0.2,250,0.02,1.41421356237309,0.45272,0.455083830178864,0.45456,0.4364
1257,0.3,250,0.02,1.41421356237309,0.90236,0.902524908967228,0.90388,0.90184
1258,0.1,500,0.02,1.41421356237309,0.1618,0.167660835101485,0.16964,0.00048
1259,0.2,500,0.02,1.41421356237309,0.85028,0.850474398494736,0.8504,0.84992
1260,0.3,500,0.02,1.41421356237309,0.99692,0.996917410624925,0.997,0.99692
1261,0.1,50,0.03,1.41421356237309,0.05684,0.0565313062612523,0.05664,0
1262,0.2,50,0.03,1.41421356237309,0.08064,0.0800160032006401,0.08136,0
1263,0.3,50,0.03,1.41421356237309,0.1548,0.144628925785157,0.13944,0.0046
1264,0.1,100,0.03,1.41421356237309,0.06444,0.0658184291601649,0.06304,0
1265,0.2,100,0.03,1.41421356237309,0.13616,0.140439323010443,0.13376,4e-05
1266,0.3,100,0.03,1.41421356237309,0.39008,0.374664906173729,0.37428,0.35516
1267,0.1,250,0.03,1.41421356237309,0.08792,0.0911273862408452,0.09028,0
1268,0.2,250,0.03,1.41421356237309,0.44092,0.442870292552127,0.44272,0.42424
1269,0.3,250,0.03,1.41421356237309,0.89364,0.893784768079401,0.89556,0.89304
1270,0.1,500,0.03,1.41421356237309,0.15268,0.159605990229839,0.16112,6e-04
1271,0.2,500,0.03,1.41421356237309,0.82764,0.828021141987667,0.82848,0.82732
1272,0.3,500,0.03,1.41421356237309,0.99568,0.995675502522623,0.99564,0.99564
1273,0.1,50,0.04,1.41421356237309,0.055,0.0569668360203224,0.05484,0
1274,0.2,50,0.04,1.41421356237309,0.08052,0.0774092891146938,0.0808,0
1275,0.3,50,0.04,1.41421356237309,0.15356,0.142137056446774,0.1376,0.00424
1276,0.1,100,0.04,1.41421356237309,0.06168,0.0631776897531309,0.06316,0
1277,0.2,100,0.04,1.41421356237309,0.13244,0.13611811307166,0.1296,0
1278,0.3,100,0.04,1.41421356237309,0.38308,0.366782699155764,0.3664,0.34844
1279,0.1,250,0.04,1.41421356237309,0.08648,0.0906143686211727,0.08612,0
1280,0.2,250,0.04,1.41421356237309,0.42544,0.42689613768261,0.42672,0.40956
1281,0.3,250,0.04,1.41421356237309,0.88072,0.880928557134281,0.8826,0.87988
1282,0.1,500,0.04,1.41421356237309,0.141,0.146238884883441,0.14724,0.00032
1283,0.2,500,0.04,1.41421356237309,0.79428,0.794240166626612,0.79468,0.7938
1284,0.3,500,0.04,1.41421356237309,0.99324,0.993230793879676,0.99312,0.99316
1285,0.1,50,0.05,1.41421356237309,0.05448,0.0559756731884928,0.05524,0
1286,0.2,50,0.05,1.41421356237309,0.08064,0.0772216220541752,0.07888,0
1287,0.3,50,0.05,1.41421356237309,0.15244,0.141399591885728,0.1364,0.00344
1288,0.1,100,0.05,1.41421356237309,0.06148,0.0598991677336748,0.05968,0
1289,0.2,100,0.05,1.41421356237309,0.1282,0.131081946222791,0.126,0
1290,0.3,100,0.05,1.41421356237309,0.37688,0.36175576184379,0.36212,0.34104
1291,0.1,250,0.05,1.41421356237309,0.08192,0.0835567649765897,0.08364,0
1292,0.2,250,0.05,1.41421356237309,0.40356,0.404698067149546,0.40528,0.38752
1293,0.3,250,0.05,1.41421356237309,0.86348,0.86378006322782,0.86584,0.86276
1294,0.1,500,0.05,1.41421356237309,0.12656,0.132398878654385,0.1324,0.00028
1295,0.2,500,0.05,1.41421356237309,0.75468,0.754665598718462,0.75532,0.75404
1296,0.3,500,0.05,1.41421356237309,0.98976,0.989747697236684,0.99012,0.98976
1297,0.1,50,0.06,1.41421356237309,0.05508,0.0552532607825878,0.05432,0
1298,0.2,50,0.06,1.41421356237309,0.08016,0.0777786668800512,0.07704,0
1299,0.3,50,0.06,1.41421356237309,0.15064,0.140033608065936,0.13476,0.00348
1300,0.1,100,0.06,1.41421356237309,0.05816,0.0590730809253182,0.05732,0
1301,0.2,100,0.06,1.41421356237309,0.12164,0.125510285760026,0.12196,0
1302,0.3,100,0.06,1.41421356237309,0.36744,0.353157768350276,0.35324,0.3346
1303,0.1,250,0.06,1.41421356237309,0.07444,0.0761656994196518,0.07564,0
1304,0.2,250,0.06,1.41421356237309,0.38048,0.38166900140084,0.38168,0.36576
1305,0.3,250,0.06,1.41421356237309,0.84152,0.841705023013808,0.8444,0.84108
1306,0.1,500,0.06,1.41421356237309,0.11068,0.115406184906265,0.11684,0.00028
1307,0.2,500,0.06,1.41421356237309,0.70708,0.707058163755808,0.7072,0.70672
1308,0.3,500,0.06,1.41421356237309,0.98448,0.984497676654382,0.98444,0.9844
1309,0.1,50,0.07,1.41421356237309,0.055,0.0564,0.05304,0
1310,0.2,50,0.07,1.41421356237309,0.08048,0.07744,0.07512,0
1311,0.3,50,0.07,1.41421356237309,0.14744,0.13788,0.13248,0.003
1312,0.1,100,0.07,1.41421356237309,0.05552,0.0564180537772087,0.05548,0
1313,0.2,100,0.07,1.41421356237309,0.11732,0.12083866837388,0.11528,0
1314,0.3,100,0.07,1.41421356237309,0.3576,0.342349551856594,0.34304,0.32556
1315,0.1,250,0.07,1.41421356237309,0.06828,0.0701480592236895,0.07076,0
1316,0.2,250,0.07,1.41421356237309,0.35368,0.354501800720288,0.35488,0.34016
1317,0.3,250,0.07,1.41421356237309,0.81528,0.815526210484194,0.81716,0.8146
1318,0.1,500,0.07,1.41421356237309,0.09352,0.0965804436614079,0.09768,0.00024
1319,0.2,500,0.07,1.41421356237309,0.65156,0.651597661568031,0.65272,0.65076
1320,0.3,500,0.07,1.41421356237309,0.97696,0.976936013453992,0.97688,0.97692
1321,0.1,50,0.08,1.41421356237309,0.05364,0.0537328958950148,0.05148,0
1322,0.2,50,0.08,1.41421356237309,0.07728,0.0751380331279507,0.07372,0
1323,0.3,50,0.08,1.41421356237309,0.14388,0.134592302152517,0.12996,0.00328
1324,0.1,100,0.08,1.41421356237309,0.05264,0.0541351578441964,0.05376,0
1325,0.2,100,0.08,1.41421356237309,0.113,0.115632377065578,0.11164,0
1326,0.3,100,0.08,1.41421356237309,0.34588,0.329172168207098,0.33056,0.31252
1327,0.1,250,0.08,1.41421356237309,0.0634,0.0651112534016328,0.06432,0
1328,0.2,250,0.08,1.41421356237309,0.32664,0.327637265887626,0.32744,0.313
1329,0.3,250,0.08,1.41421356237309,0.78784,0.787938210340964,0.7902,0.78696
1330,0.1,500,0.08,1.41421356237309,0.07656,0.0799855809668763,0.08048,8e-05
1331,0.2,500,0.08,1.41421356237309,0.5922,0.592181679817359,0.59292,0.5914
1332,0.3,500,0.08,1.41421356237309,0.96632,0.966315536508191,0.9662,0.96608
1333,0.1,50,0.09,1.41421356237309,0.0524,0.05344,0.05032,0
1334,0.2,50,0.09,1.41421356237309,0.07592,0.07272,0.07336,0
1335,0.3,50,0.09,1.41421356237309,0.14092,0.13268,0.12744,0.00332
1336,0.1,100,0.09,1.41421356237309,0.05124,0.0515868251490775,0.05176,0
1337,0.2,100,0.09,1.41421356237309,0.10772,0.110057229759475,0.1072,4e-05
1338,0.3,100,0.09,1.41421356237309,0.33144,0.317124904950574,0.31732,0.29916
1339,0.1,250,0.09,1.41421356237309,0.05688,0.057472184423277,0.0572,0
1340,0.2,250,0.09,1.41421356237309,0.29724,0.298807332105979,0.29816,0.28332
1341,0.3,250,0.09,1.41421356237309,0.75464,0.754902745537501,0.75732,0.75336
1342,0.1,500,0.09,1.41421356237309,0.06016,0.0628928299771808,0.0632,0.00012
1343,0.2,500,0.09,1.41421356237309,0.5304,0.530605708795388,0.53128,0.52968
1344,0.3,500,0.09,1.41421356237309,0.9522,0.952159814243965,0.9524,0.95216
1345,0.1,50,0.1,1.41421356237309,0.04852,0.0500500100020004,0.05004,0
1346,0.2,50,0.1,1.41421356237309,0.0728,0.0706141228245649,0.07068,0
1347,0.3,50,0.1,1.41421356237309,0.138,0.129305861172234,0.12552,0.00284
1348,0.1,100,0.1,1.41421356237309,0.04932,0.0499419744687663,0.05,0
1349,0.2,100,0.1,1.41421356237309,0.10396,0.107767417663772,0.10356,4e-05
1350,0.3,100,0.1,1.41421356237309,0.31536,0.302373044139421,0.3016,0.28392
1351,0.1,250,0.1,1.41421356237309,0.0492,0.0500660343378557,0.05,0
1352,0.2,250,0.1,1.41421356237309,0.26456,0.266018329531356,0.26584,0.254
1353,0.3,250,0.1,1.41421356237309,0.71944,0.71961419938368,0.7218,0.71848
1354,0.1,500,0.1,1.41421356237309,0.04764,0.0499959971179249,0.05,0.00016
1355,0.2,500,0.1,1.41421356237309,0.47056,0.470738932031062,0.47068,0.46988
1356,0.3,500,0.1,1.41421356237309,0.93504,0.934993195100472,0.93524,0.93488
1357,0.1,50,0.11,1.41421356237309,0.04688,0.0496459575149018,0.04816,0
1358,0.2,50,0.11,1.41421356237309,0.06984,0.0694083289994799,0.0708,0
1359,0.3,50,0.11,1.41421356237309,0.13464,0.125615073808857,0.1234,0.00264
1360,0.1,100,0.11,1.41421356237309,0.04644,0.0475733205297483,0.04736,0
1361,0.2,100,0.11,1.41421356237309,0.09924,0.103789060937062,0.09872,0
1362,0.3,100,0.11,1.41421356237309,0.29812,0.285880046412996,0.28624,0.2702
1363,0.1,250,0.11,1.41421356237309,0.04272,0.0446160617822416,0.04444,0
1364,0.2,250,0.11,1.41421356237309,0.23496,0.235684846544756,0.23572,0.22496
1365,0.3,250,0.11,1.41421356237309,0.68328,0.683366011764235,0.686,0.6816
1366,0.1,500,0.11,1.41421356237309,0.038,0.0389958762061096,0.04016,4e-05
1367,0.2,500,0.11,1.41421356237309,0.4094,0.409576810665813,0.41032,0.40848
1368,0.3,500,0.11,1.41421356237309,0.91268,0.912679665292069,0.91288,0.91244
1369,0.1,50,0.12,1.41421356237309,0.04676,0.0490839267141371,0.04744,0
1370,0.2,50,0.12,1.41421356237309,0.06872,0.0691255300424034,0.06812,0
1371,0.3,50,0.12,1.41421356237309,0.12788,0.121249699975998,0.11844,0.00308
1372,0.1,100,0.12,1.41421356237309,0.04412,0.0461058192587849,0.04548,0
1373,0.2,100,0.12,1.41421356237309,0.0958,0.0974945969743056,0.09436,0.00012
1374,0.3,100,0.12,1.41421356237309,0.28268,0.270951732970463,0.27064,0.25548
1375,0.1,250,0.12,1.41421356237309,0.03908,0.0394605194701245,0.03872,0
1376,0.2,250,0.12,1.41421356237309,0.20648,0.207587945731781,0.20748,0.19716
1377,0.3,250,0.12,1.41421356237309,0.6432,0.643294513146836,0.64612,0.6424
1378,0.1,500,0.12,1.41421356237309,0.03016,0.0315401857188601,0.03168,4e-05
1379,0.2,500,0.12,1.41421356237309,0.34848,0.348463016330452,0.34892,0.34784
1380,0.3,500,0.12,1.41421356237309,0.88376,0.883765609990394,0.88384,0.88348
1381,0.1,50,0.13,1.41421356237309,0.04664,0.0475695139027806,0.04544,0
1382,0.2,50,0.13,1.41421356237309,0.06672,0.0653330666133227,0.06628,0
1383,0.3,50,0.13,1.41421356237309,0.123,0.116583316663333,0.11412,0.00304
1384,0.1,100,0.13,1.41421356237309,0.04332,0.0434678194044188,0.04404,0
1385,0.2,100,0.13,1.41421356237309,0.08992,0.0936199167467179,0.08996,4e-05
1386,0.3,100,0.13,1.41421356237309,0.26632,0.255043227665706,0.25496,0.24092
1387,0.1,250,0.13,1.41421356237309,0.03316,0.0338976267659183,0.0342,0
1388,0.2,250,0.13,1.41421356237309,0.18028,0.181054148157042,0.18088,0.17108
1389,0.3,250,0.13,1.41421356237309,0.60128,0.601392724216593,0.60348,0.60024
1390,0.1,500,0.13,1.41421356237309,0.0218,0.0227327303289842,0.02312,4e-05
1391,0.2,500,0.13,1.41421356237309,0.2936,0.293884575362203,0.29392,0.29312
1392,0.3,500,0.13,1.41421356237309,0.84984,0.849835908108541,0.85048,0.84948
1393,0.1,50,0.14,1.41421356237309,0.0444,0.0456927939823151,0.044,0
1394,0.2,50,0.14,1.41421356237309,0.0636,0.0618573200496139,0.06352,0
1395,0.3,50,0.14,1.41421356237309,0.11924,0.112991637658544,0.11052,0.00284
1396,0.1,100,0.14,1.41421356237309,0.04068,0.0416183120573052,0.04088,0
1397,0.2,100,0.14,1.41421356237309,0.08556,0.0883188602985314,0.0836,0
1398,0.3,100,0.14,1.41421356237309,0.25,0.240225699307695,0.24004,0.22684
1399,0.1,250,0.14,1.41421356237309,0.02692,0.0279045560092882,0.02748,0
1400,0.2,250,0.14,1.41421356237309,0.15364,0.154335815517656,0.15436,0.14616
1401,0.3,250,0.14,1.41421356237309,0.55892,0.559092000960846,0.56152,0.55768
1402,0.1,500,0.14,1.41421356237309,0.01532,0.0161264505802321,0.01656,0.00012
1403,0.2,500,0.14,1.41421356237309,0.2418,0.241856742697079,0.24192,0.24132
